83	83	6889	4101
83	83	6889	4134
83	83	6889	4011
83	83	6889	4045
84	84	7056	4166
84	84	7056	4039
84	84	7056	4147
84	84	7056	4210
85	85	7225	4240
85	85	7225	4057
85	85	7225	4102
85	85	7225	4293
86	86	7396	4501
86	86	7396	4392
86	86	7396	4414
86	86	7396	4154
87	87	7569	4722
87	87	7569	4430
87	87	7569	4400
87	87	7569	4746
88	88	7744	4533
88	88	7744	4591
88	88	7744	4836
88	88	7744	4801
89	89	7921	4679
89	89	7921	4751
89	89	7921	4566
89	89	7921	4695
90	90	8100	4673
90	90	8100	4681
90	90	8100	4622
90	90	8100	4959
91	91	8281	4943
91	91	8281	4977
91	91	8281	4943
91	91	8281	4812
92	92	8464	5016
92	92	8464	5098
92	92	8464	5005
92	92	8464	4903
93	93	8649	4999
93	93	8649	5168
93	93	8649	4984
93	93	8649	5029
94	94	8836	5172
94	94	8836	5186
94	94	8836	5087
94	94	8836	5362
95	95	9025	5291
95	95	9025	5371
95	95	9025	5313
95	95	9025	5157
96	96	9216	5308
96	96	9216	5500
96	96	9216	5339
96	96	9216	5467
97	97	9409	5532
97	97	9409	5285
97	97	9409	5600
97	97	9409	5781
98	98	9604	5519
98	98	9604	5681
98	98	9604	5756
98	98	9604	5505
99	99	9801	5766
99	99	9801	5914
99	99	9801	5706
99	99	9801	5730
100	100	10000	5887
100	100	10000	5920
100	100	10000	6074
100	100	10000	6020
101	101	10201	5945
101	101	10201	6194
101	101	10201	6030
101	101	10201	6073
102	102	10404	6187
102	102	10404	6404
102	102	10404	6034
102	102	10404	6273
103	103	10609	6204
103	103	10609	6175
103	103	10609	6326
103	103	10609	6523
104	104	10816	6525
104	104	10816	6560
104	104	10816	6245
104	104	10816	6911
105	105	11025	6574
105	105	11025	6343
105	105	11025	6498
105	105	11025	6501
106	106	11236	6710
106	106	11236	6859
106	106	11236	6727
106	106	11236	6319
107	107	11449	6947
107	107	11449	6744
107	107	11449	6774
107	107	11449	6794
108	108	11664	7018
108	108	11664	6983
108	108	11664	6853
108	108	11664	6815
109	109	11881	6969
109	109	11881	6778
109	109	11881	6853
109	109	11881	6916
110	110	12100	7288
110	110	12100	7308
110	110	12100	7416
110	110	12100	6987
111	111	12321	7433
111	111	12321	7601
111	111	12321	7229
111	111	12321	7484
112	112	12544	7312
112	112	12544	7571
112	112	12544	7294
112	112	12544	7518
113	113	12769	7370
113	113	12769	7584
113	113	12769	7562
113	113	12769	7648
114	114	12996	7504
114	114	12996	7798
114	114	12996	7537
114	114	12996	7706
115	115	13225	8020
115	115	13225	8036
115	115	13225	8069
115	115	13225	7730
116	116	13456	7917
116	116	13456	7952
116	116	13456	8017
116	116	13456	7864
117	117	13689	7843
117	117	13689	8054
117	117	13689	8321
117	117	13689	8329
118	118	13924	8093
118	118	13924	8209
118	118	13924	8139
118	118	13924	8113
119	119	14161	8334
119	119	14161	8433
119	119	14161	8332
119	119	14161	8325
120	120	14400	8517
120	120	14400	8504
120	120	14400	8548
120	120	14400	8451
121	121	14641	8499
121	121	14641	8332
121	121	14641	8527
121	121	14641	8942
122	122	14884	9068
122	122	14884	8938
122	122	14884	8880
122	122	14884	8621
123	123	15129	9010
123	123	15129	9130
123	123	15129	8688
123	123	15129	9025
124	124	15376	9307
124	124	15376	9183
124	124	15376	9265
124	124	15376	9481
125	125	15625	9175
125	125	15625	9078
125	125	15625	9139
125	125	15625	9285
126	126	15876	9035
126	126	15876	9630
126	126	15876	9616
126	126	15876	9409
127	127	16129	9851
127	127	16129	9855
127	127	16129	9336
127	127	16129	9477
128	128	16384	9599
128	128	16384	9889
128	128	16384	9760
128	128	16384	9260
129	129	16641	10142
129	129	16641	10039
129	129	16641	9771
129	129	16641	9846
130	130	16900	10139
130	130	16900	10163
130	130	16900	10043
130	130	16900	10352
131	131	17161	10306
131	131	17161	10358
131	131	17161	10247
131	131	17161	9868
132	132	17424	10431
132	132	17424	10227
132	132	17424	10250
132	132	17424	10285
133	133	17689	10855
133	133	17689	10703
133	133	17689	10666
133	133	17689	10213
134	134	17956	10409
134	134	17956	10702
134	134	17956	11091
134	134	17956	10305
135	135	18225	10625
135	135	18225	10794
135	135	18225	10439
135	135	18225	10732
136	136	18496	11211
136	136	18496	11305
136	136	18496	10597
136	136	18496	11269
137	137	18769	10619
137	137	18769	11285
137	137	18769	11256
137	137	18769	11229
138	138	19044	11330
138	138	19044	11456
138	138	19044	10988
138	138	19044	11597
139	139	19321	11500
139	139	19321	11384
139	139	19321	11631
139	139	19321	11080
140	140	19600	11687
140	140	19600	11397
140	140	19600	11786
140	140	19600	11534
141	141	19881	11508
141	141	19881	11287
141	141	19881	11708
141	141	19881	11932
142	142	20164	11623
142	142	20164	12117
142	142	20164	11982
142	142	20164	11566
143	143	20449	11952
143	143	20449	11868
143	143	20449	12441
143	143	20449	12366
144	144	20736	12391
144	144	20736	12280
144	144	20736	11983
144	144	20736	12366
145	145	21025	12639
145	145	21025	12513
145	145	21025	12679
145	145	21025	11970
146	146	21316	12726
146	146	21316	12676
146	146	21316	13002
146	146	21316	12623
147	147	21609	13316
147	147	21609	12683
147	147	21609	12914
147	147	21609	12389
148	148	21904	12899
148	148	21904	12951
148	148	21904	13024
148	148	21904	12955
149	149	22201	12862
149	149	22201	13253
149	149	22201	13599
149	149	22201	13322
150	150	22500	13473
150	150	22500	13499
150	150	22500	13464
150	150	22500	13017
151	151	22801	13323
151	151	22801	13375
151	151	22801	13220
151	151	22801	13254
152	152	23104	14203
152	152	23104	13626
152	152	23104	13853
152	152	23104	13699
153	153	23409	14138
153	153	23409	13168
153	153	23409	14158
153	153	23409	14700
154	154	23716	14265
154	154	23716	13432
154	154	23716	14099
154	154	23716	14098
155	155	24025	14875
155	155	24025	14565
155	155	24025	14472
155	155	24025	14681
156	156	24336	14777
156	156	24336	14333
156	156	24336	14252
156	156	24336	14323
157	157	24649	14777
157	157	24649	14926
157	157	24649	14396
157	157	24649	14551
158	158	24964	14563
158	158	24964	14831
158	158	24964	14824
158	158	24964	14949
159	159	25281	14635
159	159	25281	14788
159	159	25281	15274
159	159	25281	14854
160	160	25600	14671
160	160	25600	14726
160	160	25600	15629
160	160	25600	15276
161	161	25921	15645
161	161	25921	15049
161	161	25921	14954
161	161	25921	15088
162	162	26244	15621
162	162	26244	15485
162	162	26244	15783
162	162	26244	15919
163	163	26569	15839
163	163	26569	15469
163	163	26569	15783
163	163	26569	16035
164	164	26896	16009
164	164	26896	16075
164	164	26896	15724
164	164	26896	15614
165	165	27225	16197
165	165	27225	16188
165	165	27225	16270
165	165	27225	16180
166	166	27556	16923
166	166	27556	16059
166	166	27556	16394
166	166	27556	16426
167	167	27889	16337
167	167	27889	16938
167	167	27889	16523
167	167	27889	16516
168	168	28224	16722
168	168	28224	16760
168	168	28224	16388
168	168	28224	16598
169	169	28561	17113
169	169	28561	16361
169	169	28561	16595
169	169	28561	17057
170	170	28900	17102
170	170	28900	16507
170	170	28900	17876
170	170	28900	16879
171	171	29241	17484
171	171	29241	17372
171	171	29241	17472
171	171	29241	17402
172	172	29584	17759
172	172	29584	18621
172	172	29584	17961
172	172	29584	17276
173	173	29929	17730
173	173	29929	17669
173	173	29929	17441
173	173	29929	17569
174	174	30276	17727
174	174	30276	17755
174	174	30276	17491
174	174	30276	17732
175	175	30625	18777
175	175	30625	18255
175	175	30625	18156
175	175	30625	17724
176	176	30976	18310
176	176	30976	18359
176	176	30976	18166
176	176	30976	18152
177	177	31329	18876
177	177	31329	18777
177	177	31329	18719
177	177	31329	18059
178	178	31684	18849
178	178	31684	18670
178	178	31684	18908
178	178	31684	18434
179	179	32041	19040
179	179	32041	18840
179	179	32041	19066
179	179	32041	19673
180	180	32400	18768
180	180	32400	19152
180	180	32400	18904
180	180	32400	19127
181	181	32761	19377
181	181	32761	19491
181	181	32761	19314
181	181	32761	19507
182	182	33124	20370
182	182	33124	19589
182	182	33124	19684
182	182	33124	19437
183	183	33489	19659
183	183	33489	19953
183	183	33489	20043
183	183	33489	19930
184	184	33856	20423
184	184	33856	20106
184	184	33856	19785
184	184	33856	20248
185	185	34225	20087
185	185	34225	20078
185	185	34225	20276
185	185	34225	20577
186	186	34596	20243
186	186	34596	20371
186	186	34596	20907
186	186	34596	20416
187	187	34969	20265
187	187	34969	20160
187	187	34969	20829
187	187	34969	20546
188	188	35344	20614
188	188	35344	20677
188	188	35344	21021
188	188	35344	20981
189	189	35721	21101
189	189	35721	21136
189	189	35721	21445
189	189	35721	21417
190	190	36100	22051
190	190	36100	21256
190	190	36100	21191
190	190	36100	21902
191	191	36481	21140
191	191	36481	21373
191	191	36481	21824
191	191	36481	21856
192	192	36864	21366
192	192	36864	22003
192	192	36864	22167
192	192	36864	21820
193	193	37249	22201
193	193	37249	21684
193	193	37249	21851
193	193	37249	21945
194	194	37636	22287
194	194	37636	23442
194	194	37636	22683
194	194	37636	22351
195	195	38025	22419
195	195	38025	22095
195	195	38025	21477
195	195	38025	22961
196	196	38416	22698
196	196	38416	22685
196	196	38416	22581
196	196	38416	23553
197	197	38809	22779
197	197	38809	23368
197	197	38809	23326
197	197	38809	22849
198	198	39204	23949
198	198	39204	22857
198	198	39204	23343
198	198	39204	23597
199	199	39601	23474
199	199	39601	23304
199	199	39601	23251
199	199	39601	23591
200	200	40000	23451
200	200	40000	23175
200	200	40000	23519
200	200	40000	23685
